student_id,weekday,class_start_time,distance_km,weather,transport_mode,avg_speed_kmh,habitual_punctuality,sleep_hours,alarm_used,expected_time,check_in_time,late_minutes
N22DCVT611,Tuesday,07:00,6.9,cloudy,bus,35.8,0.55,7.32,yes,06:48,06:59,0
N22DCDK417,Wednesday,07:00,2.4,cloudy,bike,19.4,0.72,6.42,yes,06:52,06:53,0
N22DCVT993,Sunday,07:00,1.2,cloudy,walk,5.6,1.0,7.83,yes,06:47,06:56,0
N22DCDK326,Sunday,07:00,9.7,cloudy,bus,26.9,0.8,8.25,yes,06:38,06:50,0
N22DCCN684,Monday,07:00,5.3,rainy,bus,33.1,0.57,5.41,yes,06:50,07:02,3
N22DCVT388,Tuesday,07:00,4.2,cloudy,bike,15.6,0.56,5.55,no,06:43,06:44,0
N22DCVT648,Wednesday,07:00,8.7,sunny,bus,33.9,0.94,8.44,yes,06:44,06:52,0
N22DCCN479,Friday,07:00,7.1,rainy,bus,37.1,0.55,6.5,yes,06:48,06:59,0
N22DCME033,Friday,07:00,8.6,sunny,bus,24.1,0.55,6.96,yes,06:38,06:52,0
N22DCVT088,Tuesday,07:00,7.5,sunny,bus,26.5,0.74,8.09,yes,06:43,06:46,0
N22DCME392,Saturday,07:00,6.8,sunny,bus,30.1,0.97,7.23,yes,06:46,06:52,0
N22DCDK614,Saturday,07:00,1.9,windy,walk,4.9,0.69,6.66,yes,06:36,06:38,0
N22DCDK835,Tuesday,07:00,0.7,sunny,walk,4.4,0.85,8.83,yes,06:50,06:56,0
N22DCVT779,Friday,07:00,7.5,sunny,bus,32.0,0.96,6.89,yes,06:45,07:00,1
N22DCIT064,Sunday,07:00,4.5,windy,bike,24.6,0.92,6.69,no,06:49,06:50,0
N22DCIT944,Tuesday,07:00,9.4,sunny,bus,30.5,0.61,7.74,yes,06:41,06:43,0
N22DCCN194,Thursday,07:00,5.7,sunny,bus,28.8,0.56,8.45,yes,06:48,06:51,0
N22DCCN561,Saturday,07:00,3.1,sunny,bike,22.2,0.91,8.73,yes,06:51,07:03,4
N22DCCN578,Thursday,07:00,8.2,windy,bus,30.3,0.95,6.75,yes,06:43,06:45,0
N22DCVT421,Wednesday,07:00,6.3,cloudy,bus,33.7,0.88,7.54,yes,06:48,06:53,0
N22DCCN796,Wednesday,07:00,7.0,cloudy,bus,26.2,0.71,7.33,yes,06:43,06:54,0
N22DCIT689,Saturday,07:00,2.3,sunny,bike,21.6,0.75,7.37,yes,06:53,06:54,0
N22DCDK403,Monday,07:00,6.5,cloudy,bus,26.4,0.63,5.55,yes,06:45,06:58,0
N22DCDK372,Saturday,07:00,7.0,cloudy,bus,26.9,0.84,6.62,yes,06:44,06:56,0
N22DCVT876,Tuesday,07:00,3.4,rainy,bike,18.4,0.81,7.76,yes,06:48,06:56,0
N22DCDK635,Thursday,07:00,2.1,rainy,bike,18.4,0.93,6.69,yes,06:53,07:05,6
N22DCDK825,Friday,07:00,2.1,rainy,bike,23.7,0.91,5.33,no,06:54,07:02,2
N22DCVT157,Sunday,07:00,3.0,sunny,bike,18.8,0.83,5.42,yes,06:50,06:51,0
N22DCME481,Sunday,07:00,7.0,sunny,bus,38.2,0.73,8.91,no,06:49,06:51,0
N22DCME060,Tuesday,07:00,5.5,windy,bus,26.5,0.71,7.99,yes,06:47,06:58,0
N22DCME917,Tuesday,07:00,3.8,sunny,bike,20.3,0.55,6.29,yes,06:48,07:01,1
N22DCCN781,Monday,07:00,4.4,sunny,bike,18.8,0.58,5.8,yes,06:45,06:50,0
N22DCME559,Saturday,07:00,2.5,windy,bike,18.8,0.7,7.67,yes,06:52,06:53,0
N22DCVT685,Friday,07:00,6.4,windy,bus,26.9,0.91,8.84,yes,06:45,06:54,0
N22DCME445,Thursday,07:00,4.9,sunny,bike,23.8,0.59,7.57,no,06:47,06:59,0
N22DCCN160,Sunday,07:00,6.3,rainy,bus,26.7,0.57,8.19,no,06:45,06:55,0
N22DCME035,Friday,07:00,6.0,sunny,bus,35.2,0.66,8.75,yes,06:49,06:55,0
N22DCCN349,Wednesday,07:00,8.7,sunny,bus,39.8,0.82,5.4,yes,06:46,06:56,0
N22DCIT840,Tuesday,07:00,9.3,cloudy,bus,31.4,0.97,5.58,no,06:42,06:50,0
N22DCVT529,Sunday,07:00,9.9,sunny,bus,33.4,1.0,8.56,yes,06:42,06:51,0
N22DCDK427,Tuesday,07:00,9.0,rainy,bus,26.3,0.69,7.84,yes,06:39,06:40,0
N22DCME230,Tuesday,07:00,4.2,sunny,bike,21.2,0.97,5.4,yes,06:48,06:52,0
N22DCVT946,Monday,07:00,0.9,cloudy,walk,5.8,0.96,8.51,yes,06:50,06:54,0
N22DCDK309,Thursday,07:00,2.9,sunny,bike,22.2,0.51,5.76,yes,06:52,06:55,0
N22DCIT341,Tuesday,07:00,8.3,rainy,bus,22.9,0.85,7.01,yes,06:38,06:46,0
N22DCCN460,Friday,07:00,3.7,cloudy,bike,19.6,0.6,5.24,no,06:48,06:49,0
N22DCME986,Friday,07:00,9.3,sunny,bus,37.3,0.57,7.89,yes,06:45,06:47,0
N22DCVT651,Sunday,07:00,2.4,windy,bike,20.7,0.51,8.93,yes,06:53,07:05,6
N22DCDK552,Thursday,07:00,5.8,rainy,bus,38.4,1.0,8.39,yes,06:50,07:04,5
N22DCDK341,Tuesday,07:00,0.7,rainy,walk,4.5,0.79,5.65,no,06:50,06:53,0
N22DCVT223,Thursday,07:00,7.7,sunny,bus,27.6,0.6,7.14,yes,06:43,06:53,0
N22DCME900,Wednesday,07:00,1.8,rainy,walk,4.0,0.91,6.9,no,06:33,06:34,0
N22DCCN689,Friday,07:00,8.4,sunny,bus,24.2,0.58,5.32,yes,06:39,06:54,0
N22DCVT255,Monday,07:00,2.7,sunny,bike,18.3,0.97,8.72,yes,06:51,07:03,4
N22DCIT993,Tuesday,07:00,9.8,cloudy,bus,20.3,0.75,8.69,yes,06:31,06:40,0
N22DCVT048,Saturday,07:00,9.1,cloudy,bus,35.2,0.61,7.22,yes,06:44,06:53,0
N22DCCN882,Friday,07:00,9.6,rainy,bus,27.2,0.93,5.19,no,06:38,06:48,0
N22DCCN500,Monday,07:00,4.0,sunny,bike,22.6,0.62,8.31,no,06:49,06:51,0
N22DCME839,Friday,07:00,2.7,sunny,bike,24.3,0.89,7.47,yes,06:53,07:00,1
N22DCIT595,Sunday,07:00,4.0,sunny,bike,16.3,0.8,8.04,no,06:45,07:00,0
N22DCME624,Monday,07:00,9.8,sunny,bus,39.2,0.73,8.73,yes,06:45,06:49,0
N22DCCN067,Monday,07:00,4.6,cloudy,bike,16.2,0.84,7.26,yes,06:42,06:49,0
N22DCME687,Saturday,07:00,3.1,sunny,bike,21.2,0.62,6.52,no,06:51,07:01,2
N22DCME955,Friday,07:00,8.7,cloudy,bus,30.9,0.78,7.71,yes,06:43,06:52,0
N22DCME235,Tuesday,07:00,4.2,windy,bike,24.9,0.87,8.45,yes,06:49,06:56,0
N22DCVT242,Monday,07:00,8.4,sunny,bus,29.7,0.95,5.68,yes,06:43,06:50,0
N22DCDK805,Sunday,07:00,1.2,windy,walk,4.2,0.59,6.33,yes,06:42,06:47,0
N22DCIT943,Wednesday,07:00,1.4,sunny,walk,4.8,0.77,6.29,yes,06:42,06:50,0
N22DCCN167,Tuesday,07:00,6.9,windy,bus,22.1,0.93,8.33,no,06:41,06:47,0
N22DCDK866,Friday,07:00,2.8,sunny,bike,19.3,0.79,6.22,yes,06:51,07:03,4
N22DCCN350,Wednesday,07:00,3.7,sunny,bike,16.4,0.62,5.2,yes,06:46,06:59,0
N22DCIT565,Sunday,07:00,4.9,sunny,bike,20.3,0.56,6.64,yes,06:45,06:52,0
N22DCCN165,Wednesday,07:00,8.7,cloudy,bus,37.4,0.59,6.47,yes,06:46,06:46,0
N22DCDK780,Tuesday,07:00,1.4,sunny,walk,5.5,0.81,8.38,yes,06:44,06:53,0
N22DCCN096,Friday,07:00,7.8,sunny,bus,22.3,0.58,6.44,yes,06:39,06:50,0
N22DCME792,Saturday,07:00,3.3,sunny,bike,21.2,0.71,7.27,yes,06:50,07:01,2
N22DCIT789,Sunday,07:00,1.4,rainy,walk,5.9,0.52,8.11,yes,06:45,06:46,0
N22DCVT827,Sunday,07:00,9.7,rainy,bus,38.2,0.89,5.66,yes,06:44,06:48,0
N22DCIT162,Tuesday,07:00,7.2,sunny,bus,36.4,0.64,5.69,yes,06:48,06:59,0
N22DCIT009,Monday,07:00,9.7,sunny,bus,29.2,0.7,7.47,yes,06:40,06:49,0
N22DCIT692,Wednesday,07:00,5.1,cloudy,bus,30.6,0.69,5.24,yes,06:50,06:55,0
N22DCME116,Wednesday,07:00,4.1,rainy,bike,23.0,0.73,5.3,yes,06:49,06:54,0
N22DCME632,Wednesday,07:00,9.2,rainy,bus,39.3,0.9,5.3,yes,06:45,06:49,0
N22DCME219,Sunday,07:00,0.7,rainy,walk,4.6,0.6,6.96,yes,06:50,07:04,4
N22DCCN583,Tuesday,07:00,10.0,sunny,bus,38.1,0.87,7.19,yes,06:44,06:51,0
N22DCIT792,Friday,07:00,7.7,rainy,bus,39.0,0.7,5.81,no,06:48,06:56,0
N22DCIT259,Tuesday,07:00,7.7,rainy,bus,24.4,0.52,7.02,yes,06:41,06:43,0
N22DCME511,Thursday,07:00,2.1,sunny,bike,24.7,0.73,8.41,yes,06:54,07:07,8
N22DCME427,Sunday,07:00,6.9,cloudy,bus,28.5,0.53,8.95,yes,06:45,06:46,0
N22DCIT943,Wednesday,07:00,4.3,cloudy,bike,20.0,0.85,5.65,yes,06:47,06:48,0
N22DCDK586,Thursday,07:00,4.3,sunny,bike,17.5,0.84,6.4,yes,06:45,06:50,0
N22DCIT866,Saturday,07:00,2.5,cloudy,bike,15.3,0.87,5.83,yes,06:50,06:55,0
N22DCME676,Wednesday,07:00,8.1,sunny,bus,36.5,0.94,8.36,yes,06:46,06:54,0
N22DCIT514,Wednesday,07:00,8.4,windy,bus,31.5,0.98,6.25,no,06:44,06:48,0
N22DCDK981,Saturday,07:00,3.7,sunny,bike,18.3,0.79,8.54,yes,06:47,06:48,0
N22DCIT086,Sunday,07:00,2.2,sunny,bike,16.6,0.75,7.08,yes,06:52,07:01,1
N22DCCN783,Friday,07:00,4.9,sunny,bike,20.7,0.81,5.59,no,06:45,06:51,0
N22DCCN321,Friday,07:00,3.5,cloudy,bike,24.9,0.79,5.23,no,06:51,06:55,0
N22DCDK577,Tuesday,07:00,6.1,sunny,bus,39.4,0.65,7.21,yes,06:50,07:00,1
N22DCIT588,Tuesday,07:00,3.0,sunny,bike,24.5,0.6,6.08,yes,06:52,07:07,7
N22DCIT879,Tuesday,07:00,1.5,rainy,walk,4.8,0.77,6.55,yes,06:41,06:41,0
N22DCIT638,Friday,07:00,9.2,rainy,bus,40.0,0.69,8.03,no,06:46,06:53,0
N22DCCN692,Saturday,07:00,2.2,sunny,bike,24.0,0.56,7.36,yes,06:54,06:57,0
N22DCDK745,Friday,07:00,7.5,rainy,bus,31.4,0.99,7.16,yes,06:45,06:59,0
N22DCCN087,Sunday,07:00,5.6,windy,bus,25.7,0.55,6.04,no,06:46,06:48,0
N22DCME167,Wednesday,07:00,5.9,cloudy,bus,37.0,0.95,8.84,yes,06:50,06:51,0
N22DCME455,Tuesday,07:00,10.0,rainy,bus,33.6,0.82,7.03,yes,06:42,06:43,0
N22DCIT145,Wednesday,07:00,9.5,sunny,bus,25.7,0.6,6.09,no,06:37,06:48,0
N22DCME814,Saturday,07:00,5.6,cloudy,bus,24.6,0.61,6.96,yes,06:46,06:59,0
N22DCIT484,Tuesday,07:00,8.1,rainy,bus,38.8,0.54,8.77,yes,06:47,06:53,0
N22DCCN389,Wednesday,07:00,7.6,windy,bus,27.7,0.6,6.58,yes,06:43,06:53,0
N22DCME319,Saturday,07:00,7.1,cloudy,bus,33.3,0.99,7.69,yes,06:47,06:54,0
N22DCME014,Thursday,07:00,7.0,rainy,bus,24.9,0.69,7.4,yes,06:43,06:56,0
N22DCCN918,Saturday,07:00,2.7,sunny,bike,24.7,0.5,5.6,yes,06:53,07:02,2
N22DCCN079,Friday,07:00,4.0,sunny,bike,17.1,0.9,5.44,yes,06:45,06:46,0
N22DCME241,Tuesday,07:00,1.2,sunny,walk,5.7,0.64,6.39,no,06:47,06:55,0
N22DCCN091,Saturday,07:00,4.2,sunny,bike,19.2,0.52,7.56,yes,06:46,06:58,0
N22DCCN538,Saturday,07:00,7.6,rainy,bus,28.0,0.66,5.86,yes,06:43,06:50,0
N22DCME330,Monday,07:00,6.8,sunny,bus,30.8,0.76,6.77,yes,06:46,06:52,0
N22DCVT993,Thursday,07:00,8.2,rainy,bus,37.3,0.96,7.99,yes,06:46,06:54,0
N22DCDK690,Friday,07:00,4.8,rainy,bike,20.6,0.64,7.38,no,06:46,07:00,0
N22DCCN564,Monday,07:00,9.4,rainy,bus,20.8,0.74,6.88,yes,06:32,06:38,0
N22DCIT617,Tuesday,07:00,5.3,sunny,bus,38.6,0.58,6.91,yes,06:51,07:05,6
N22DCDK118,Wednesday,07:00,5.7,windy,bus,31.2,0.89,5.72,yes,06:49,06:52,0
N22DCVT115,Wednesday,07:00,5.4,sunny,bus,23.8,0.62,8.2,no,06:46,06:53,0
N22DCVT234,Sunday,07:00,1.9,windy,walk,4.3,0.66,8.17,yes,06:33,06:45,0
N22DCCN926,Monday,07:00,5.6,rainy,bus,23.6,0.65,8.42,no,06:45,06:56,0
N22DCIT700,Thursday,07:00,6.5,sunny,bus,34.8,0.59,6.07,yes,06:48,06:51,0
N22DCME785,Monday,07:00,7.1,sunny,bus,39.2,0.85,8.17,yes,06:49,07:01,1
N22DCCN701,Sunday,07:00,7.8,rainy,bus,27.9,0.66,5.38,yes,06:43,06:57,0
N22DCVT216,Sunday,07:00,8.5,sunny,bus,39.4,0.62,8.85,yes,06:47,07:00,1
N22DCVT238,Friday,07:00,7.3,rainy,bus,22.4,0.93,8.01,yes,06:40,06:47,0
N22DCDK252,Friday,07:00,2.3,rainy,bike,21.9,0.66,6.35,yes,06:53,07:02,3
N22DCIT785,Sunday,07:00,9.9,cloudy,bus,22.3,0.55,5.49,no,06:33,06:44,0
N22DCCN786,Monday,07:00,6.9,cloudy,bus,37.2,0.64,7.12,yes,06:48,06:52,0
N22DCCN704,Friday,07:00,3.3,rainy,bike,20.4,0.99,5.76,yes,06:50,07:01,1
N22DCME528,Wednesday,07:00,4.0,rainy,bike,19.5,0.92,7.91,yes,06:47,06:53,0
N22DCVT527,Friday,07:00,6.4,windy,bus,29.7,0.54,5.41,yes,06:47,07:01,2
N22DCCN568,Wednesday,07:00,7.9,rainy,bus,28.5,0.63,8.33,yes,06:43,06:48,0
N22DCIT106,Wednesday,07:00,7.6,sunny,bus,28.6,0.93,5.53,yes,06:44,06:57,0
N22DCVT458,Tuesday,07:00,7.8,sunny,bus,32.0,0.69,5.82,yes,06:45,06:46,0
N22DCVT991,Sunday,07:00,8.6,cloudy,bus,26.8,0.95,8.85,yes,06:40,06:45,0
N22DCME813,Wednesday,07:00,7.1,rainy,bus,37.1,0.71,7.66,yes,06:48,07:00,0
N22DCIT262,Sunday,07:00,1.5,sunny,walk,4.1,0.77,8.17,yes,06:38,06:42,0
N22DCDK167,Wednesday,07:00,6.6,sunny,bus,35.9,0.56,8.56,yes,06:48,06:52,0
N22DCDK833,Monday,07:00,7.5,rainy,bus,37.6,0.83,6.31,no,06:48,06:59,0
N22DCME416,Monday,07:00,8.9,sunny,bus,26.1,1.0,5.66,yes,06:39,06:51,0
N22DCCN574,Saturday,07:00,6.5,windy,bus,26.4,0.51,7.3,yes,06:45,06:51,0
N22DCCN080,Sunday,07:00,2.1,sunny,bike,16.4,0.59,8.24,yes,06:52,07:01,2
N22DCIT655,Saturday,07:00,9.1,sunny,bus,35.1,0.81,6.56,no,06:44,06:47,0
N22DCDK093,Friday,07:00,7.1,cloudy,bus,25.7,0.8,5.1,no,06:43,06:56,0
N22DCCN697,Tuesday,07:00,2.6,sunny,bike,20.5,0.57,6.06,yes,06:52,06:52,0
N22DCDK380,Saturday,07:00,4.1,windy,bike,21.0,0.64,6.64,yes,06:48,07:02,2
N22DCIT411,Monday,07:00,9.9,rainy,bus,22.0,0.93,6.37,yes,06:33,06:46,0
N22DCME678,Sunday,07:00,3.8,sunny,bike,22.5,0.91,5.2,yes,06:49,06:57,0
N22DCME943,Friday,07:00,4.3,cloudy,bike,20.2,0.53,6.15,yes,06:47,06:50,0
N22DCME593,Friday,07:00,1.9,rainy,walk,5.0,0.68,6.42,yes,06:37,06:39,0
N22DCIT694,Thursday,07:00,3.9,sunny,bike,24.6,0.58,5.34,yes,06:50,06:57,0
N22DCIT048,Friday,07:00,7.3,sunny,bus,29.8,0.92,7.44,yes,06:45,06:47,0
N22DCVT483,Monday,07:00,4.5,sunny,bike,18.9,0.72,6.96,yes,06:45,06:56,0
N22DCME581,Thursday,07:00,1.4,cloudy,walk,4.4,0.52,6.68,yes,06:40,06:55,0
N22DCDK731,Wednesday,07:00,1.5,sunny,walk,5.9,0.57,6.4,yes,06:44,06:54,0
N22DCCN311,Wednesday,07:00,6.7,cloudy,bus,34.2,0.58,6.08,yes,06:48,06:58,0
N22DCDK431,Sunday,07:00,1.0,sunny,walk,4.4,0.75,8.85,yes,06:46,06:54,0
N22DCDK040,Monday,07:00,9.6,sunny,bus,21.0,0.9,6.25,yes,06:32,06:46,0
N22DCME938,Sunday,07:00,5.8,rainy,bus,34.1,0.93,6.64,no,06:49,06:54,0
N22DCDK636,Monday,07:00,7.9,sunny,bus,31.6,0.95,6.64,yes,06:45,06:52,0
N22DCVT736,Wednesday,07:00,3.4,cloudy,bike,22.9,0.53,5.15,yes,06:51,06:58,0
N22DCDK504,Monday,07:00,5.7,cloudy,bus,38.0,0.94,7.11,yes,06:51,07:02,2
N22DCCN437,Monday,07:00,4.1,cloudy,bike,17.0,0.85,8.65,yes,06:45,06:57,0
N22DCME742,Wednesday,07:00,2.4,sunny,bike,15.6,0.82,6.65,yes,06:50,07:02,3
N22DCVT448,Thursday,07:00,5.0,rainy,bike,15.2,0.93,6.68,yes,06:40,06:44,0
N22DCIT264,Saturday,07:00,2.5,cloudy,bike,22.1,0.62,6.08,no,06:53,06:57,0
N22DCCN294,Sunday,07:00,3.2,sunny,bike,25.0,0.7,7.34,yes,06:52,06:56,0
N22DCVT599,Sunday,07:00,2.8,windy,bike,20.0,0.96,6.69,yes,06:51,07:06,6
N22DCME601,Monday,07:00,3.7,rainy,bike,17.9,0.73,8.41,yes,06:47,06:49,0
N22DCCN510,Friday,07:00,8.8,cloudy,bus,37.7,0.93,6.99,yes,06:45,06:47,0
N22DCME719,Tuesday,07:00,4.7,sunny,bike,23.7,0.61,5.62,yes,06:48,06:54,0
N22DCVT655,Monday,07:00,2.8,cloudy,bike,20.0,0.67,8.1,yes,06:51,06:55,0
N22DCIT920,Wednesday,07:00,4.1,sunny,bike,18.9,0.97,8.89,yes,06:46,06:58,0
N22DCVT958,Wednesday,07:00,4.5,windy,bike,24.8,0.73,8.43,yes,06:49,06:56,0
N22DCVT200,Thursday,07:00,0.5,sunny,walk,4.6,0.83,5.72,yes,06:53,06:57,0
N22DCDK690,Saturday,07:00,9.4,sunny,bus,34.2,0.77,7.64,yes,06:43,06:50,0
N22DCDK286,Monday,07:00,9.5,sunny,bus,39.8,0.68,6.84,yes,06:45,06:45,0
N22DCDK370,Monday,07:00,5.2,sunny,bus,25.8,0.95,5.69,yes,06:47,06:48,0
N22DCME703,Saturday,07:00,4.3,sunny,bike,24.0,0.97,5.25,yes,06:49,06:50,0
N22DCCN982,Saturday,07:00,4.1,rainy,bike,17.8,0.59,5.06,yes,06:46,06:55,0
N22DCIT926,Tuesday,07:00,4.9,sunny,bike,17.5,0.78,5.21,no,06:43,06:48,0
N22DCDK392,Saturday,07:00,4.2,windy,bike,20.2,0.83,6.94,yes,06:47,07:00,1
N22DCVT908,Wednesday,07:00,7.2,sunny,bus,36.2,0.95,5.33,yes,06:48,06:55,0
N22DCME478,Sunday,07:00,2.7,sunny,bike,23.3,0.84,7.87,yes,06:53,07:06,7
N22DCDK652,Saturday,07:00,8.5,rainy,bus,26.0,0.82,8.07,yes,06:40,06:44,0
N22DCME809,Wednesday,07:00,7.7,cloudy,bus,39.2,0.86,5.1,yes,06:48,06:49,0
N22DCIT786,Thursday,07:00,0.6,rainy,walk,5.1,0.88,8.61,no,06:52,07:03,3
N22DCVT450,Monday,07:00,6.0,sunny,bus,39.5,0.84,7.61,yes,06:50,06:53,0
N22DCCN355,Saturday,07:00,2.1,sunny,bike,19.7,0.8,8.1,no,06:53,07:03,4
N22DCVT093,Monday,07:00,4.6,sunny,bike,21.0,0.6,5.71,yes,06:46,06:59,0
N22DCVT417,Wednesday,07:00,7.6,sunny,bus,34.4,0.86,6.32,yes,06:46,06:56,0
N22DCME331,Saturday,07:00,5.0,cloudy,bike,24.3,0.91,6.59,yes,06:47,07:02,3
N22DCME642,Wednesday,07:00,9.7,sunny,bus,26.4,0.72,5.33,yes,06:37,06:49,0
N22DCIT578,Monday,07:00,3.4,cloudy,bike,19.8,0.53,7.95,yes,06:49,07:03,3
N22DCME136,Wednesday,07:00,4.4,sunny,bike,19.1,0.74,5.48,yes,06:46,06:55,0
N22DCDK129,Friday,07:00,9.4,sunny,bus,23.8,0.63,7.38,yes,06:36,06:42,0
N22DCIT427,Monday,07:00,1.0,sunny,walk,5.5,0.54,7.79,yes,06:49,06:54,0
N22DCVT310,Friday,07:00,7.6,sunny,bus,25.7,0.78,6.94,yes,06:42,06:54,0
N22DCVT026,Wednesday,07:00,5.2,rainy,bus,25.0,0.86,5.63,yes,06:47,06:54,0
N22DCVT298,Friday,07:00,1.6,cloudy,walk,4.5,0.8,6.34,yes,06:38,06:40,0
N22DCIT219,Friday,07:00,1.5,sunny,walk,4.1,0.65,8.56,yes,06:38,06:45,0
N22DCVT022,Monday,07:00,8.4,sunny,bus,37.6,0.73,6.09,yes,06:46,06:58,0
N22DCIT352,Wednesday,07:00,3.6,sunny,bike,24.2,0.65,6.0,no,06:51,06:58,0
N22DCCN971,Tuesday,07:00,6.0,sunny,bus,34.2,0.5,6.88,no,06:49,07:03,3
N22DCVT398,Tuesday,07:00,7.8,sunny,bus,34.3,0.76,7.41,yes,06:46,06:48,0
N22DCME815,Friday,07:00,3.4,rainy,bike,23.4,0.66,6.47,yes,06:51,07:02,2
N22DCDK449,Saturday,07:00,6.9,windy,bus,36.1,0.66,7.08,yes,06:48,07:01,2
N22DCCN914,Tuesday,07:00,1.1,sunny,walk,4.9,0.73,8.84,yes,06:46,06:47,0
N22DCME567,Thursday,07:00,0.6,sunny,walk,4.2,0.83,5.29,yes,06:51,06:51,0
N22DCIT137,Saturday,07:00,9.4,sunny,bus,23.5,0.96,8.99,yes,06:36,06:40,0
N22DCVT079,Tuesday,07:00,4.2,cloudy,bike,19.0,0.57,8.94,yes,06:46,06:53,0
N22DCIT190,Sunday,07:00,4.3,cloudy,bike,24.4,0.74,5.9,yes,06:49,06:55,0
N22DCIT566,Sunday,07:00,6.9,cloudy,bus,33.7,0.53,6.69,yes,06:47,07:01,1
N22DCIT807,Monday,07:00,3.7,windy,bike,19.4,0.9,8.0,no,06:48,07:01,1
N22DCIT066,Saturday,07:00,8.4,sunny,bus,21.3,0.85,8.01,no,06:36,06:38,0
N22DCVT726,Thursday,07:00,1.0,sunny,walk,5.7,0.93,5.92,yes,06:49,07:04,4
N22DCVT543,Sunday,07:00,2.2,sunny,bike,17.0,0.54,5.45,yes,06:52,06:55,0
N22DCVT824,Sunday,07:00,5.9,cloudy,bus,20.2,0.9,5.27,yes,06:42,06:53,0
N22DCME172,Friday,07:00,5.2,rainy,bus,33.8,0.89,5.75,no,06:50,06:51,0
N22DCDK778,Tuesday,07:00,7.6,sunny,bus,38.1,0.87,5.84,yes,06:48,06:51,0
N22DCCN610,Sunday,07:00,3.9,rainy,bike,16.1,0.85,6.35,no,06:45,06:56,0
N22DCVT531,Sunday,07:00,2.2,windy,bike,18.0,0.96,6.62,yes,06:52,07:00,1
N22DCME920,Saturday,07:00,9.0,rainy,bus,23.2,0.66,5.12,yes,06:36,06:49,0
N22DCVT884,Friday,07:00,5.3,sunny,bus,25.8,0.88,7.27,yes,06:47,06:54,0
N22DCME480,Monday,07:00,9.3,sunny,bus,39.8,0.85,8.86,yes,06:45,06:59,0
N22DCME026,Tuesday,07:00,2.3,rainy,bike,22.1,0.58,5.59,yes,06:53,07:04,5
N22DCVT647,Wednesday,07:00,2.6,sunny,bike,21.2,0.9,6.66,yes,06:52,07:01,2
N22DCVT193,Friday,07:00,2.6,sunny,bike,23.7,0.9,6.09,yes,06:53,07:07,7
N22DCME621,Wednesday,07:00,1.7,cloudy,walk,5.8,0.87,7.44,no,06:42,06:52,0
N22DCIT790,Thursday,07:00,4.7,sunny,bike,20.5,1.0,8.31,no,06:46,06:53,0
N22DCCN611,Friday,07:00,8.1,cloudy,bus,20.2,0.52,5.97,yes,06:35,06:43,0
N22DCVT207,Tuesday,07:00,3.1,sunny,bike,23.1,0.53,5.27,yes,06:51,07:02,2
N22DCVT889,Wednesday,07:00,7.9,rainy,bus,39.6,0.77,6.52,yes,06:48,06:54,0
N22DCCN829,Saturday,07:00,0.8,sunny,walk,6.0,0.57,6.2,yes,06:52,06:59,0
N22DCIT628,Wednesday,07:00,8.3,cloudy,bus,22.8,0.56,6.28,yes,06:38,06:41,0
N22DCDK270,Thursday,07:00,9.8,sunny,bus,21.2,0.72,8.8,yes,06:32,06:40,0
N22DCDK877,Friday,07:00,1.3,sunny,walk,5.5,0.82,5.54,yes,06:45,06:51,0
N22DCVT857,Monday,07:00,9.2,sunny,bus,31.7,0.69,7.67,no,06:42,06:43,0
N22DCVT576,Monday,07:00,0.8,rainy,walk,4.0,0.67,5.45,yes,06:48,06:53,0
N22DCDK781,Thursday,07:00,7.3,sunny,bus,29.8,0.58,8.64,yes,06:45,06:58,0
N22DCME688,Saturday,07:00,1.8,sunny,walk,5.5,0.92,6.22,yes,06:40,06:52,0
N22DCIT441,Monday,07:00,9.4,cloudy,bus,36.0,0.53,8.0,yes,06:44,06:48,0
N22DCDK704,Friday,07:00,8.6,cloudy,bus,30.4,0.78,7.37,yes,06:43,06:49,0
N22DCME059,Monday,07:00,2.3,sunny,bike,19.6,0.6,6.22,yes,06:52,07:07,7
N22DCVT259,Monday,07:00,1.6,sunny,walk,5.7,0.52,5.2,yes,06:43,06:57,0
N22DCME885,Friday,07:00,8.7,sunny,bus,39.5,0.52,8.24,yes,06:46,07:00,0
N22DCME689,Monday,07:00,6.5,rainy,bus,38.6,0.68,6.95,no,06:49,07:03,4
N22DCIT008,Friday,07:00,9.3,cloudy,bus,32.6,0.76,7.15,yes,06:42,06:44,0
N22DCVT009,Monday,07:00,6.3,cloudy,bus,29.4,0.71,5.22,yes,06:47,06:49,0
N22DCDK790,Thursday,07:00,4.4,rainy,bike,17.1,0.72,7.26,yes,06:44,06:51,0
N22DCVT163,Friday,07:00,3.3,rainy,bike,21.3,0.76,8.58,yes,06:50,06:56,0
N22DCCN826,Monday,07:00,8.2,rainy,bus,33.6,0.97,6.69,yes,06:45,06:53,0
N22DCCN266,Friday,07:00,0.9,sunny,walk,4.4,0.7,8.24,yes,06:47,06:50,0
N22DCVT001,Sunday,07:00,2.3,sunny,bike,19.6,0.92,7.11,yes,06:52,07:07,7
N22DCCN624,Wednesday,07:00,8.5,sunny,bus,34.3,0.82,8.71,yes,06:45,06:50,0
N22DCIT290,Sunday,07:00,8.2,rainy,bus,40.0,0.94,8.57,no,06:47,06:54,0
N22DCCN307,Monday,07:00,5.7,rainy,bus,23.0,0.83,6.63,yes,06:45,06:51,0
