student_id, weekday  , class_start_time, distance_km, weather, transport_mode, avg_speed_kmh, habitual_punctuality, sleep_hours, alarm_used, expected_time, check_in_time, late_minutes
N22DCIT625, Tuesday  , 07:00           ,         5.8, sunny  , bus           ,          36.3,                 0.87,        7.65, no        , 06:50        , 06:51        ,            0
N22DCDK334, Wednesday, 07:00           ,         9.7, cloudy , bus           ,          32.5,                 0.53,        7.87, yes       , 06:42        , 06:46        ,            0
N22DCIT321, Friday   , 07:00           ,         8.9, cloudy , bus           ,          21.2,                 0.82,        7.47, no        , 06:34        , 06:41        ,            0
N22DCME343, Saturday , 07:00           ,         9.1, rainy  , bus           ,          36.5,                 0.67,        7.74, no        , 06:45        , 06:47        ,            0
N22DCVT953, Friday   , 07:00           ,         8.4, sunny  , bus           ,          21.5,                 0.73,        5.69, yes       , 06:36        , 06:44        ,            0
N22DCME631, Friday   , 07:00           ,         4.8, sunny  , bike          ,          15.9,                 0.74,        6.14, yes       , 06:41        , 06:48        ,            0
N22DCME934, Saturday , 07:00           ,         8.3, sunny  , bus           ,          30.3,                 0.75,        7.47, no        , 06:43        , 06:48        ,            0
N22DCME670, Monday   , 07:00           ,         5.7, rainy  , bus           ,          39.7,                 0.7 ,        6.69, yes       , 06:51        , 06:53        ,            0
N22DCME422, Thursday , 07:00           ,         1.1, sunny  , walk          ,           5.9,                 0.86,        6.65, yes       , 06:48        , 06:52        ,            0
N22DCME369, Friday   , 07:00           ,         6.4, sunny  , bus           ,          38.4,                 0.9 ,        7.76, yes       , 06:50        , 06:53        ,            0
N22DCDK850, Sunday   , 07:00           ,         5.6, sunny  , bus           ,          31.0,                 0.62,        7.59, yes       , 06:49        , 06:54        ,            0
N22DCME132, Friday   , 07:00           ,         9.2, cloudy , bus           ,          30.9,                 0.94,        7.26, yes       , 06:42        , 06:52        ,            0
N22DCIT900, Saturday , 07:00           ,         2.6, sunny  , bike          ,          16.0,                 0.94,        6.28, yes       , 06:50        , 06:50        ,            0
N22DCIT027, Thursday , 07:00           ,         7.2, rainy  , bus           ,          25.2,                 1.0 ,        5.95, yes       , 06:42        , 06:47        ,            0
N22DCDK835, Sunday   , 07:00           ,         1.2, sunny  , walk          ,           5.3,                 0.9 ,        7.94, yes       , 06:46        , 06:50        ,            0
N22DCIT695, Saturday , 07:00           ,         8.4, sunny  , bus           ,          37.7,                 0.74,        8.38, yes       , 06:46        , 07:00        ,            0
N22DCCN913, Tuesday  , 07:00           ,         3.5, sunny  , bike          ,          22.0,                 0.91,        5.02, yes       , 06:50        , 06:55        ,            0
N22DCIT601, Thursday , 07:00           ,         9.0, cloudy , bus           ,          31.1,                 0.94,        6.64, no        , 06:42        , 06:51        ,            0
N22DCDK081, Saturday , 07:00           ,         0.7, sunny  , walk          ,           4.3,                 0.52,        8.41, yes       , 06:50        , 07:01        ,            1
N22DCCN106, Wednesday, 07:00           ,         9.0, sunny  , bus           ,          22.9,                 0.95,        8.72, no        , 06:36        , 06:40        ,            0
N22DCIT358, Tuesday  , 07:00           ,         4.2, rainy  , bike          ,          17.1,                 0.58,        8.46, no        , 06:45        , 06:56        ,            0
N22DCDK698, Wednesday, 07:00           ,         2.0, rainy  , bike          ,          20.1,                 0.88,        5.82, no        , 06:54        , 07:00        ,            1
N22DCCN620, Tuesday  , 07:00           ,         9.4, cloudy , bus           ,          35.8,                 0.92,        5.89, yes       , 06:44        , 06:52        ,            0
N22DCIT526, Thursday , 07:00           ,         9.9, sunny  , bus           ,          24.9,                 0.68,        8.81, no        , 06:36        , 06:47        ,            0
N22DCIT631, Tuesday  , 07:00           ,         2.1, windy  , bike          ,          21.0,                 0.84,        8.8 , yes       , 06:54        , 07:00        ,            0
N22DCVT438, Tuesday  , 07:00           ,         5.4, sunny  , bus           ,          34.9,                 1.0 ,        7.08, yes       , 06:50        , 07:02        ,            2
N22DCDK145, Monday   , 07:00           ,         6.8, sunny  , bus           ,          34.9,                 0.75,        6.79, yes       , 06:48        , 06:56        ,            0
N22DCDK409, Sunday   , 07:00           ,         8.5, windy  , bus           ,          39.3,                 0.84,        7.75, no        , 06:47        , 06:53        ,            0
N22DCDK631, Thursday , 07:00           ,         3.3, sunny  , bike          ,          19.5,                 0.98,        6.99, yes       , 06:49        , 07:00        ,            1
N22DCME506, Saturday , 07:00           ,         3.2, cloudy , bike          ,          18.8,                 0.59,        5.17, yes       , 06:49        , 06:55        ,            0
N22DCIT261, Monday   , 07:00           ,         3.4, cloudy , bike          ,          21.4,                 0.59,        8.0 , yes       , 06:50        , 06:59        ,            0
N22DCDK094, Thursday , 07:00           ,         9.3, sunny  , bus           ,          25.6,                 0.85,        8.22, yes       , 06:38        , 06:39        ,            0
N22DCIT514, Monday   , 07:00           ,         9.4, cloudy , bus           ,          38.3,                 0.58,        5.27, yes       , 06:45        , 06:45        ,            0
N22DCME196, Monday   , 07:00           ,         8.5, rainy  , bus           ,          23.0,                 0.54,        5.66, yes       , 06:37        , 06:42        ,            0
N22DCDK510, Saturday , 07:00           ,         1.5, windy  , walk          ,           4.7,                 0.68,        5.59, yes       , 06:40        , 06:44        ,            0
N22DCDK001, Friday   , 07:00           ,         3.8, sunny  , bike          ,          17.1,                 0.75,        6.81, no        , 06:46        , 06:51        ,            0
N22DCIT726, Thursday , 07:00           ,         5.6, sunny  , bus           ,          21.8,                 0.89,        7.16, yes       , 06:44        , 06:54        ,            0
N22DCME627, Wednesday, 07:00           ,         9.6, sunny  , bus           ,          20.5,                 0.95,        8.89, no        , 06:31        , 06:37        ,            0
N22DCME997, Wednesday, 07:00           ,         8.5, rainy  , bus           ,          25.1,                 0.95,        8.86, no        , 06:39        , 06:39        ,            0
N22DCIT239, Sunday   , 07:00           ,         6.5, windy  , bus           ,          30.8,                 0.81,        8.79, no        , 06:47        , 07:01        ,            1
N22DCDK896, Monday   , 07:00           ,         0.7, cloudy , walk          ,           5.1,                 0.92,        6.93, yes       , 06:51        , 06:52        ,            0
N22DCVT255, Monday   , 07:00           ,         5.9, sunny  , bus           ,          33.2,                 0.54,        8.36, yes       , 06:49        , 06:50        ,            0
N22DCCN293, Friday   , 07:00           ,         6.1, sunny  , bus           ,          35.1,                 0.94,        6.17, no        , 06:49        , 06:57        ,            0
N22DCVT450, Monday   , 07:00           ,         4.0, sunny  , bike          ,          18.2,                 0.55,        8.97, yes       , 06:46        , 06:50        ,            0
N22DCME933, Sunday   , 07:00           ,         8.2, cloudy , bus           ,          22.4,                 0.88,        5.81, yes       , 06:38        , 06:45        ,            0
N22DCDK098, Tuesday  , 07:00           ,         3.2, cloudy , bike          ,          17.3,                 0.83,        8.63, no        , 06:48        , 06:58        ,            0
N22DCCN341, Monday   , 07:00           ,         3.9, windy  , bike          ,          23.6,                 0.95,        6.63, yes       , 06:50        , 07:01        ,            2
N22DCCN942, Friday   , 07:00           ,         5.3, rainy  , bus           ,          26.7,                 0.75,        7.03, yes       , 06:48        , 06:58        ,            0
N22DCCN464, Wednesday, 07:00           ,         6.6, cloudy , bus           ,          25.5,                 1.0 ,        6.39, yes       , 06:44        , 06:47        ,            0
N22DCVT464, Friday   , 07:00           ,         6.7, rainy  , bus           ,          30.4,                 0.58,        8.09, no        , 06:46        , 06:50        ,            0
N22DCME189, Thursday , 07:00           ,         1.3, sunny  , walk          ,           5.5,                 0.65,        8.58, no        , 06:45        , 06:48        ,            0
