student_id,weekday,distance_km,weather,transport_mode,avg_speed_kmh,habitual_punctuality,sleep_hours,alarm_used,hour_start_time,traffic_condition,preparation_time,unexpected_event,class_importance,is_late
N22DCQCN059,Thursday,6.0,sunny,bus,24.6,0.75,7.1,yes,8,moderate,37.0,no,high,no
N22DCQCN060,Thursday,22.1,cloudy,train,39.8,0.74,4.0,yes,7,light,11.0,no,medium,no
N22DCQCN061,Tuesday,3.9,sunny,car,42.3,0.76,9.1,no,8,light,30.0,no,high,no
N22DCQCN062,Monday,25.2,sunny,car,33.5,0.4,9.1,yes,14,moderate,39.0,no,medium,yes
N22DCQCN063,Friday,2.5,sunny,bike,16.8,0.59,7.2,no,15,light,10.0,no,medium,no
N22DCQCN064,Thursday,1.0,sunny,bus,25.2,0.7,7.1,no,10,light,55.0,no,high,no
N22DCQCN065,Wednesday,9.2,sunny,walk,5.8,0.24,6.8,yes,8,light,30.0,no,high,yes
N22DCQCN066,Friday,17.0,rainy,bus,23.5,0.95,6.4,no,13,light,10.0,no,high,no
N22DCQCN067,Thursday,13.1,cloudy,bus,25.4,0.8,7.7,yes,8,moderate,18.0,no,high,no
N22DCQCN068,Monday,12.1,rainy,bike,21.7,0.77,5.4,no,13,heavy,58.0,no,high,no
N22DCQCN069,Tuesday,13.4,cloudy,bus,26.2,0.7,7.5,yes,14,light,44.0,no,high,yes
N22DCQCN070,Thursday,21.0,windy,bus,25.0,0.83,6.7,no,15,light,38.0,yes,low,yes
N22DCQCN071,Tuesday,10.9,cloudy,walk,5.0,0.4,6.1,yes,8,light,19.0,no,medium,yes
N22DCQCN072,Wednesday,10.8,cloudy,bike,15.1,0.79,7.9,yes,7,moderate,10.0,no,high,no
N22DCQCN073,Thursday,11.1,rainy,train,48.7,0.8,6.3,yes,8,light,15.0,no,low,no
N22DCQCN074,Tuesday,10.0,sunny,bus,27.6,0.51,5.9,yes,13,light,47.0,no,medium,yes
N22DCQCN075,Monday,1.8,sunny,bus,19.4,0.36,5.5,yes,13,moderate,40.0,no,high,no
N22DCQCN076,Thursday,3.1,cloudy,walk,5.0,0.81,5.2,yes,16,heavy,10.0,no,medium,yes
N22DCQCN077,Monday,10.3,cloudy,bike,18.8,0.81,7.2,yes,9,heavy,35.0,no,medium,yes
N22DCQCN078,Monday,1.0,rainy,train,30.3,0.39,5.9,yes,10,light,28.0,no,medium,no
N22DCQCN079,Wednesday,4.5,sunny,bus,28.5,0.6,7.0,no,16,light,36.0,no,low,no
N22DCQCN080,Thursday,12.2,sunny,bus,27.8,0.63,6.7,yes,16,moderate,33.0,no,medium,no
N22DCQCN081,Wednesday,1.4,rainy,bike,18.4,0.49,5.1,yes,9,moderate,20.0,no,medium,no
N22DCQCN082,Monday,15.3,sunny,bus,27.3,0.54,7.2,yes,14,moderate,28.0,no,low,yes
N22DCQCN083,Tuesday,1.1,sunny,car,30.8,0.92,6.7,yes,8,heavy,29.0,yes,medium,no
N22DCQCN084,Wednesday,18.9,windy,bike,13.9,0.72,7.2,yes,15,light,33.0,yes,medium,yes
N22DCQCN085,Wednesday,11.7,cloudy,bike,12.4,0.83,5.3,yes,7,light,42.0,no,medium,yes
N22DCQCN086,Wednesday,7.1,cloudy,bus,21.3,0.7,6.1,yes,9,light,23.0,no,medium,no
N22DCQCN087,Friday,9.2,rainy,bike,16.9,0.57,6.1,yes,7,heavy,38.0,no,medium,yes
N22DCQCN088,Tuesday,19.4,cloudy,car,33.8,0.7,6.8,yes,9,light,37.0,no,high,no
N22DCQCN089,Monday,25.7,sunny,bus,28.7,0.69,5.6,yes,9,moderate,18.0,no,medium,yes
N22DCQCN090,Thursday,6.2,sunny,bus,24.0,0.74,9.4,yes,8,moderate,25.0,no,high,no
N22DCQCN091,Tuesday,15.9,sunny,car,29.8,0.67,6.0,yes,10,moderate,60.0,no,high,yes
N22DCQCN092,Tuesday,9.1,sunny,bus,31.2,0.83,7.6,yes,9,moderate,18.0,no,low,no
N22DCQCN093,Tuesday,1.0,sunny,bike,17.1,1.0,6.7,yes,15,light,35.0,no,high,no
N22DCQCN094,Tuesday,7.3,sunny,bus,28.4,0.6,9.4,yes,13,light,19.0,no,low,no
N22DCQCN095,Monday,5.2,sunny,bus,17.6,0.66,6.1,yes,13,moderate,36.0,no,medium,no
N22DCQCN096,Friday,1.0,cloudy,bus,26.1,1.0,6.1,yes,13,light,39.0,no,low,no
N22DCQCN097,Thursday,1.0,sunny,bus,25.0,0.87,9.9,no,13,moderate,32.0,no,medium,no
N22DCQCN098,Monday,10.3,sunny,walk,5.0,0.44,5.4,yes,13,light,47.0,no,high,yes
N22DCQCN099,Tuesday,11.0,sunny,car,35.3,0.69,7.2,yes,9,heavy,38.0,no,high,no
N22DCQCN100,Tuesday,15.6,rainy,bus,27.5,0.62,7.4,no,10,light,10.0,yes,medium,no
N22DCQCN101,Monday,21.0,sunny,bus,25.9,0.79,7.7,no,9,heavy,35.0,no,high,yes
N22DCQCN102,Thursday,12.2,cloudy,train,48.7,0.87,7.0,yes,13,moderate,12.0,no,medium,no
N22DCQCN103,Monday,14.8,cloudy,bike,16.5,0.84,6.1,yes,14,light,38.0,no,low,yes
N22DCQCN104,Thursday,20.6,sunny,bus,26.6,0.96,4.5,yes,15,light,55.0,no,low,yes
N22DCQCN105,Thursday,1.0,cloudy,bus,24.2,0.46,7.0,yes,14,moderate,27.0,no,medium,no
N22DCQCN106,Wednesday,1.0,cloudy,bike,18.7,0.7,4.0,no,9,light,22.0,no,low,no
N22DCQCN107,Friday,1.0,sunny,bus,28.1,0.74,7.2,no,15,light,28.0,no,low,no
N22DCQCN108,Thursday,11.6,sunny,train,56.3,0.44,5.2,yes,15,light,21.0,no,medium,no
N22DCQCN109,Monday,30.0,sunny,bike,17.3,0.56,6.5,yes,7,heavy,47.0,no,low,yes
N22DCQCN110,Monday,9.8,cloudy,train,60.0,0.88,8.4,yes,10,light,37.0,no,medium,no
N22DCQCN111,Friday,7.2,cloudy,walk,5.0,0.42,8.8,yes,9,heavy,27.0,no,high,yes
N22DCQCN112,Wednesday,9.7,sunny,train,59.2,0.93,8.3,yes,7,moderate,32.0,no,high,no
N22DCQCN113,Thursday,13.2,rainy,bike,20.3,0.88,6.1,yes,8,moderate,10.0,no,medium,no
N22DCQCN114,Tuesday,6.6,sunny,bus,29.1,0.89,5.4,yes,8,moderate,24.0,no,medium,no
N22DCQCN115,Thursday,4.3,sunny,bike,9.7,0.43,6.0,no,14,moderate,22.0,no,medium,no
N22DCQCN116,Monday,5.6,sunny,walk,5.0,0.68,5.3,yes,13,heavy,38.0,no,high,yes
N22DCQCN117,Monday,14.3,cloudy,bus,24.3,0.67,6.3,yes,7,moderate,16.0,no,medium,no
N22DCQCN118,Monday,13.2,sunny,bus,22.2,0.48,7.7,yes,13,light,55.0,no,medium,yes
N22DCQCN119,Thursday,11.8,sunny,bike,11.5,0.74,8.2,yes,16,moderate,23.0,no,medium,yes
N22DCQCN120,Wednesday,13.1,cloudy,bus,23.5,0.6,7.7,yes,10,light,32.0,no,medium,no
N22DCQCN121,Monday,15.0,sunny,bus,21.3,0.86,7.6,yes,16,moderate,23.0,no,medium,no
N22DCQCN122,Friday,9.5,cloudy,car,38.3,0.84,5.8,no,8,moderate,34.0,no,medium,no
N22DCQCN123,Monday,12.4,cloudy,car,36.0,1.0,5.9,no,15,light,11.0,no,high,no
N22DCQCN124,Friday,18.1,rainy,bus,25.0,0.52,8.6,yes,8,heavy,22.0,no,medium,yes
N22DCQCN125,Wednesday,10.6,cloudy,bike,15.6,0.64,7.8,yes,13,moderate,10.0,no,high,no
N22DCQCN126,Friday,1.0,cloudy,train,41.3,0.95,6.4,yes,7,heavy,29.0,no,high,no
N22DCQCN127,Monday,11.9,rainy,bike,17.9,0.85,6.8,no,7,moderate,13.0,no,medium,no
N22DCQCN128,Tuesday,19.4,sunny,bus,26.0,0.89,7.6,yes,13,light,11.0,no,medium,no
N22DCQCN129,Wednesday,9.5,cloudy,bike,18.9,0.74,5.5,yes,7,moderate,38.0,no,low,yes
N22DCQCN130,Monday,4.9,sunny,bus,24.5,0.65,7.1,yes,7,moderate,35.0,no,high,no
N22DCQCN131,Friday,2.8,rainy,bus,23.6,0.81,6.4,yes,13,light,18.0,no,low,no
N22DCQCN132,Tuesday,16.8,rainy,bike,14.2,0.66,7.4,no,13,moderate,40.0,no,medium,yes
N22DCQCN133,Friday,1.0,sunny,bike,18.7,0.66,8.8,yes,15,light,11.0,no,high,no
N22DCQCN134,Wednesday,2.2,sunny,car,42.0,0.75,6.9,no,13,light,35.0,no,medium,no
N22DCQCN135,Thursday,1.0,cloudy,car,38.7,0.81,8.6,yes,15,light,32.0,no,medium,no
N22DCQCN136,Wednesday,16.8,sunny,bus,29.0,0.76,7.8,yes,14,moderate,32.0,no,medium,no
N22DCQCN137,Tuesday,13.7,windy,bike,20.7,0.78,6.0,yes,8,light,21.0,no,low,yes
N22DCQCN138,Thursday,3.6,rainy,walk,5.5,0.53,6.8,yes,8,light,10.0,no,medium,no
N22DCQCN139,Wednesday,10.9,sunny,bike,22.5,0.57,7.8,yes,14,moderate,48.0,no,medium,yes
N22DCQCN140,Wednesday,8.6,sunny,car,38.6,0.7,7.5,yes,8,heavy,25.0,no,low,no
N22DCQCN141,Thursday,20.0,sunny,bus,22.8,0.46,7.2,yes,14,light,53.0,no,low,yes
N22DCQCN142,Thursday,1.0,cloudy,bus,27.2,0.33,10.0,yes,14,light,21.0,no,medium,no
N22DCQCN143,Thursday,2.7,sunny,bike,15.7,0.58,6.1,yes,15,light,30.0,no,low,no
N22DCQCN144,Thursday,20.9,sunny,train,47.1,1.0,9.6,yes,15,light,35.0,no,high,no
N22DCQCN145,Friday,19.4,cloudy,bus,25.1,0.89,6.3,yes,13,light,31.0,no,high,yes
N22DCQCN146,Wednesday,11.4,sunny,bike,16.3,0.63,7.2,yes,13,moderate,29.0,no,high,yes
N22DCQCN147,Tuesday,4.0,cloudy,bike,18.6,0.84,7.3,yes,13,heavy,40.0,no,medium,no
N22DCQCN148,Thursday,11.2,sunny,car,43.1,0.79,7.7,no,14,light,52.0,no,low,no
N22DCQCN149,Monday,5.6,sunny,walk,5.0,0.95,7.5,yes,7,moderate,41.0,no,medium,yes
N22DCQCN150,Wednesday,1.0,sunny,bus,25.5,1.0,7.5,yes,9,moderate,39.0,no,high,no
N22DCQCN151,Wednesday,5.1,cloudy,car,31.5,0.23,7.5,yes,13,light,23.0,no,medium,no
N22DCQCN152,Monday,2.3,cloudy,train,54.5,0.95,8.7,yes,7,moderate,44.0,no,high,no
N22DCQCN153,Thursday,1.0,sunny,car,40.8,0.88,7.8,yes,8,moderate,40.0,no,medium,no
N22DCQCN154,Monday,1.0,cloudy,bike,17.3,0.82,7.4,yes,8,moderate,28.0,no,medium,no
N22DCQCN155,Tuesday,4.5,rainy,car,43.7,0.91,7.4,yes,16,light,17.0,no,medium,no
N22DCQCN156,Wednesday,4.1,sunny,bike,14.5,0.53,5.9,yes,8,moderate,44.0,no,high,no
N22DCQCN157,Thursday,3.5,cloudy,train,58.2,0.76,8.2,yes,7,heavy,40.0,no,low,no
N22DCQCN158,Thursday,1.0,sunny,bus,27.3,0.59,6.7,yes,13,light,27.0,no,medium,no
N22DCQCN159,Friday,1.0,cloudy,bus,22.9,0.99,6.4,yes,9,heavy,34.0,no,low,no
N22DCQCN160,Friday,13.1,rainy,train,47.5,0.49,8.8,no,8,moderate,30.0,no,medium,no
N22DCQCN161,Monday,5.4,sunny,bus,22.7,0.54,6.4,yes,13,light,39.0,no,medium,no
N22DCQCN162,Wednesday,6.1,cloudy,bike,19.2,0.42,6.8,yes,7,moderate,25.0,no,medium,no
N22DCQCN163,Thursday,18.5,cloudy,train,37.3,0.6,4.1,yes,7,heavy,46.0,no,low,yes
N22DCQCN164,Wednesday,8.3,rainy,bus,22.7,0.73,5.1,no,16,moderate,23.0,no,medium,no
N22DCQCN165,Tuesday,7.4,sunny,bike,16.2,0.65,7.7,yes,7,moderate,60.0,no,high,yes
N22DCQCN166,Wednesday,30.0,sunny,bus,21.0,0.68,6.0,yes,15,light,26.0,no,high,yes
N22DCQCN167,Wednesday,10.6,rainy,walk,5.0,0.77,5.9,yes,7,heavy,34.0,no,high,no
N22DCQCN168,Friday,9.4,sunny,bike,16.2,0.68,8.1,yes,10,light,21.0,no,high,no
N22DCQCN169,Tuesday,1.0,sunny,bike,17.9,1.0,8.7,yes,7,light,18.0,no,medium,no
N22DCQCN170,Wednesday,1.0,cloudy,bus,24.9,1.0,4.3,yes,8,light,52.0,no,high,no
N22DCQCN171,Wednesday,4.2,sunny,bike,13.4,1.0,4.0,yes,15,light,45.0,no,medium,no
N22DCQCN172,Friday,4.4,sunny,bus,17.7,0.83,7.3,yes,9,moderate,23.0,no,high,no
N22DCQCN173,Thursday,9.0,sunny,car,32.0,0.77,4.0,yes,9,moderate,41.0,no,high,no
N22DCQCN174,Thursday,1.9,sunny,walk,5.6,0.47,6.2,yes,14,light,22.0,no,medium,no
N22DCQCN175,Wednesday,1.5,sunny,bus,23.0,0.61,7.9,yes,10,moderate,35.0,no,high,no
N22DCQCN176,Tuesday,8.2,cloudy,train,55.3,0.68,7.5,no,15,light,38.0,no,high,no
N22DCQCN177,Monday,5.3,sunny,bus,20.3,0.59,6.7,no,10,moderate,52.0,no,high,no
N22DCQCN178,Monday,7.3,cloudy,bus,28.7,0.56,5.7,yes,14,heavy,33.0,no,low,yes
N22DCQCN179,Thursday,1.0,cloudy,bus,25.9,0.63,8.4,no,7,moderate,17.0,no,medium,no
N22DCQCN180,Wednesday,14.0,rainy,bus,29.2,0.99,6.4,yes,13,moderate,48.0,no,high,yes
N22DCQCN181,Monday,20.0,sunny,car,32.6,0.65,6.4,yes,16,heavy,34.0,no,high,yes
N22DCQCN182,Thursday,9.3,sunny,bus,27.8,1.0,5.4,yes,8,light,29.0,yes,medium,no
N22DCQCN183,Monday,29.0,sunny,car,48.0,0.72,7.4,yes,10,light,50.0,no,high,yes
N22DCQCN184,Wednesday,16.6,rainy,bus,23.4,0.98,8.2,no,8,light,16.0,no,medium,no
N22DCQCN185,Tuesday,9.1,cloudy,car,28.4,1.0,6.9,yes,14,heavy,40.0,no,low,no
N22DCQCN186,Wednesday,16.5,sunny,train,47.4,0.81,7.2,yes,7,moderate,13.0,no,medium,no
N22DCQCN187,Wednesday,10.8,rainy,bus,25.7,0.77,7.6,no,16,light,35.0,no,high,no
N22DCQCN188,Tuesday,1.0,rainy,bus,26.3,0.57,9.6,yes,8,moderate,32.0,no,medium,no
N22DCQCN189,Monday,12.8,sunny,bus,29.9,0.65,7.8,no,10,light,27.0,no,medium,no
N22DCQCN190,Thursday,18.5,cloudy,bike,15.4,0.86,9.1,yes,8,moderate,31.0,yes,high,yes
N22DCQCN191,Monday,9.9,sunny,bus,27.7,0.83,8.4,yes,15,light,36.0,no,high,no
N22DCQCN192,Wednesday,10.0,sunny,bike,14.9,1.0,9.2,no,7,light,10.0,no,medium,no
N22DCQCN193,Friday,6.9,sunny,bus,26.3,0.34,8.0,yes,13,moderate,18.0,no,high,no
N22DCQCN194,Tuesday,13.2,sunny,walk,7.0,0.59,7.8,yes,7,heavy,23.0,no,medium,yes
N22DCQCN195,Tuesday,1.2,sunny,bike,19.2,0.58,4.0,yes,9,moderate,42.0,no,medium,no
N22DCQCN196,Monday,7.1,cloudy,train,60.0,0.79,8.3,no,9,moderate,38.0,no,medium,no
N22DCQCN197,Wednesday,25.1,sunny,bike,14.5,0.59,5.0,yes,15,light,29.0,no,low,yes
N22DCQCN198,Thursday,13.2,cloudy,bike,16.7,0.25,8.4,yes,8,heavy,19.0,no,high,yes
N22DCQCN199,Tuesday,15.3,sunny,bike,18.2,1.0,5.1,yes,9,moderate,22.0,no,medium,yes
N22DCQCN200,Monday,19.8,sunny,bike,15.6,0.82,7.9,yes,10,light,11.0,no,high,yes
N22DCQCN201,Monday,15.2,windy,bike,18.0,0.7,6.7,yes,8,heavy,24.0,no,low,yes
N22DCQCN202,Thursday,19.9,windy,bike,19.3,0.9,5.2,yes,10,light,10.0,no,low,yes
N22DCQCN203,Monday,11.9,cloudy,train,49.0,0.62,8.1,yes,7,heavy,45.0,no,medium,no
N22DCQCN204,Monday,1.0,sunny,bus,27.6,0.74,6.8,yes,7,heavy,22.0,no,high,no
N22DCQCN205,Tuesday,13.3,sunny,car,36.7,0.96,7.7,no,14,light,29.0,yes,medium,no
N22DCQCN206,Monday,10.8,sunny,bike,16.4,0.64,6.5,no,15,moderate,52.0,no,medium,yes
N22DCQCN207,Wednesday,2.8,cloudy,bus,24.8,0.62,6.6,yes,8,light,42.0,no,low,no
N22DCQCN208,Wednesday,24.2,cloudy,walk,5.0,0.45,5.8,yes,8,moderate,29.0,no,high,yes
N22DCQCN209,Wednesday,17.8,sunny,bus,26.0,0.88,4.3,yes,7,light,41.0,no,medium,yes
N22DCQCN210,Wednesday,26.4,cloudy,train,55.2,0.66,7.1,no,15,light,20.0,no,medium,no
N22DCQCN211,Monday,15.0,sunny,walk,5.0,0.6,5.4,yes,8,heavy,39.0,no,medium,yes
N22DCQCN212,Tuesday,7.0,sunny,car,31.9,0.78,7.9,yes,14,heavy,15.0,no,low,no
N22DCQCN213,Monday,1.1,rainy,bike,13.0,0.4,4.0,no,13,moderate,10.0,no,medium,no
N22DCQCN214,Friday,12.1,sunny,car,30.5,0.84,9.0,yes,8,moderate,27.0,no,medium,no
N22DCQCN215,Tuesday,5.0,sunny,bike,16.0,0.63,7.2,yes,13,moderate,25.0,no,medium,no
N22DCQCN216,Wednesday,1.0,sunny,bus,23.4,0.63,5.0,no,7,moderate,10.0,no,medium,no
N22DCQCN217,Monday,8.4,sunny,bus,26.9,0.79,8.9,yes,9,heavy,41.0,no,medium,no
N22DCQCN218,Monday,24.6,rainy,train,33.3,0.82,7.6,yes,8,heavy,25.0,no,medium,yes
N22DCQCN219,Friday,12.9,sunny,walk,5.0,0.5,8.5,yes,9,heavy,10.0,no,low,yes
N22DCQCN220,Thursday,15.0,sunny,walk,5.7,0.78,5.9,no,9,light,17.0,no,high,yes
N22DCQCN221,Thursday,6.3,rainy,train,51.1,0.52,9.3,yes,14,light,10.0,no,medium,no
N22DCQCN222,Thursday,7.2,rainy,train,57.9,0.51,6.1,yes,10,light,49.0,no,low,no
N22DCQCN223,Thursday,9.4,rainy,bus,19.9,0.79,10.0,no,8,moderate,26.0,no,low,no
N22DCQCN224,Tuesday,8.6,rainy,car,31.2,0.51,5.8,no,10,light,28.0,no,high,no
N22DCQCN225,Friday,20.1,sunny,bus,27.3,0.81,5.1,yes,8,moderate,12.0,no,low,no
N22DCQCN226,Monday,1.6,rainy,bus,23.3,0.58,8.2,yes,13,moderate,29.0,no,high,no
N22DCQCN227,Monday,19.5,cloudy,train,60.0,0.77,6.1,yes,14,moderate,57.0,no,medium,yes
N22DCQCN228,Wednesday,9.2,cloudy,bus,26.5,0.86,8.2,yes,15,light,21.0,no,high,no
N22DCQCN229,Thursday,15.9,rainy,train,51.1,0.78,7.6,yes,7,moderate,23.0,no,medium,no
N22DCQCN230,Thursday,22.1,sunny,bike,23.1,0.96,8.5,yes,15,light,15.0,no,medium,no
N22DCQCN231,Wednesday,13.9,cloudy,bus,25.5,0.82,7.7,yes,9,moderate,38.0,no,high,yes
N22DCQCN232,Monday,14.5,sunny,bus,25.6,0.67,8.3,no,7,moderate,10.0,no,low,no
N22DCQCN233,Tuesday,17.7,sunny,walk,5.0,0.78,5.2,yes,8,moderate,40.0,no,high,yes
N22DCQCN234,Thursday,1.0,sunny,car,31.5,0.94,6.3,yes,14,moderate,20.0,no,medium,no
N22DCQCN235,Wednesday,8.4,sunny,bike,22.6,0.79,8.4,yes,8,light,22.0,no,medium,no
N22DCQCN236,Thursday,21.9,sunny,bus,28.9,0.81,6.9,yes,8,light,24.0,no,high,no
N22DCQCN237,Friday,11.2,sunny,bike,14.5,0.63,6.3,yes,14,moderate,30.0,no,medium,yes
N22DCQCN238,Tuesday,11.2,sunny,car,32.5,0.18,8.2,yes,9,light,25.0,no,medium,no
N22DCQCN239,Thursday,1.3,rainy,bus,25.3,0.6,5.3,yes,7,moderate,42.0,no,low,no
N22DCQCN240,Wednesday,14.5,sunny,bus,24.1,0.45,9.5,yes,7,light,51.0,no,low,yes
N22DCQCN241,Monday,9.7,cloudy,walk,6.2,0.57,8.5,yes,8,heavy,33.0,no,medium,yes
N22DCQCN242,Thursday,8.1,sunny,car,17.3,0.67,7.1,no,7,light,36.0,no,medium,no
N22DCQCN243,Monday,4.2,cloudy,walk,5.2,0.59,5.9,yes,13,moderate,10.0,yes,high,yes
N22DCQCN244,Wednesday,11.9,sunny,train,42.8,0.77,8.3,yes,13,light,53.0,no,medium,no
N22DCQCN245,Monday,2.7,sunny,walk,5.9,0.75,6.4,no,14,light,13.0,no,medium,no
N22DCQCN246,Monday,13.2,sunny,bike,13.7,0.79,5.5,yes,8,heavy,23.0,no,medium,yes
N22DCQCN247,Wednesday,12.3,rainy,bike,14.3,0.73,8.8,yes,14,moderate,47.0,no,high,yes
N22DCQCN248,Monday,1.0,sunny,car,38.7,0.96,7.6,yes,9,heavy,22.0,no,medium,no
N22DCQCN249,Wednesday,6.0,rainy,bus,24.4,0.7,7.7,yes,8,moderate,30.0,no,medium,no
N22DCQCN250,Friday,26.1,sunny,car,39.1,0.7,7.9,yes,10,moderate,36.0,no,medium,yes
N22DCQCN251,Monday,11.7,cloudy,walk,5.0,0.45,8.2,yes,8,moderate,31.0,no,medium,yes
N22DCQCN252,Monday,3.8,sunny,bus,22.9,0.23,8.2,yes,8,heavy,34.0,no,low,no
N22DCQCN253,Monday,9.2,cloudy,car,26.6,0.65,7.8,no,14,light,34.0,no,medium,no
N22DCQCN254,Wednesday,9.4,sunny,bus,27.4,0.37,5.2,yes,7,moderate,29.0,no,high,no
N22DCQCN255,Thursday,9.4,cloudy,car,35.1,0.39,6.7,no,13,heavy,17.0,no,low,no
N22DCQCN256,Friday,2.1,sunny,train,49.4,0.95,6.2,yes,15,light,14.0,no,medium,no
N22DCQCN257,Monday,2.5,sunny,train,55.0,0.61,7.5,yes,14,moderate,28.0,no,medium,no
N22DCQCN258,Thursday,17.6,sunny,bus,24.4,0.8,7.5,yes,8,light,28.0,yes,medium,yes
N22DCQCN259,Thursday,25.3,rainy,bike,19.5,0.87,5.0,yes,14,light,44.0,no,high,yes
N22DCQCN260,Friday,9.8,cloudy,car,30.1,0.58,7.5,no,8,moderate,37.0,no,low,no
N22DCQCN261,Monday,20.8,sunny,car,30.1,0.44,7.6,yes,10,moderate,11.0,no,high,no
N22DCQCN262,Wednesday,12.4,sunny,car,27.0,0.65,4.5,no,8,light,39.0,no,low,yes
N22DCQCN263,Tuesday,3.6,sunny,car,25.2,0.94,6.7,yes,15,moderate,15.0,no,medium,no
N22DCQCN264,Tuesday,1.0,rainy,bike,14.5,0.87,8.3,no,13,heavy,39.0,no,medium,no
N22DCQCN265,Thursday,9.3,rainy,bus,24.1,0.76,7.5,no,13,light,40.0,no,high,no
N22DCQCN266,Monday,30.0,rainy,bus,26.2,0.58,9.0,yes,7,heavy,25.0,yes,low,yes
N22DCQCN267,Thursday,7.4,rainy,bus,23.4,0.72,7.0,yes,15,light,10.0,no,medium,no
N22DCQCN268,Monday,10.0,sunny,train,52.6,0.8,7.9,yes,13,moderate,46.0,no,medium,no
N22DCQCN269,Tuesday,18.8,sunny,bus,24.2,0.86,7.7,yes,8,heavy,36.0,no,medium,yes
N22DCQCN270,Wednesday,2.8,cloudy,car,45.4,0.68,4.5,yes,10,light,16.0,no,medium,no
N22DCQCN271,Monday,17.5,sunny,car,43.0,1.0,7.6,yes,8,heavy,18.0,no,high,no
N22DCQCN272,Wednesday,14.4,cloudy,bus,33.6,0.82,7.5,yes,8,moderate,32.0,no,high,no
N22DCQCN273,Monday,2.4,cloudy,car,41.4,1.0,8.8,yes,16,moderate,39.0,no,medium,no
N22DCQCN274,Tuesday,17.4,sunny,train,47.7,0.89,8.7,yes,10,light,53.0,yes,high,yes
N22DCQCN275,Tuesday,14.5,sunny,walk,5.0,0.95,7.3,yes,13,moderate,35.0,no,high,yes
N22DCQCN276,Wednesday,4.6,sunny,bus,18.2,0.71,8.6,yes,8,light,54.0,no,medium,no
N22DCQCN277,Monday,5.6,rainy,bus,24.0,0.65,5.3,yes,9,moderate,24.0,no,low,no
N22DCQCN278,Tuesday,5.3,sunny,car,26.5,0.34,8.3,yes,7,light,48.0,yes,medium,no
N22DCQCN279,Friday,14.2,sunny,bike,21.2,1.0,4.7,yes,7,heavy,24.0,no,high,yes
N22DCQCN280,Tuesday,6.9,cloudy,car,30.6,0.62,6.9,no,14,light,35.0,no,medium,no
N22DCQCN281,Friday,12.2,sunny,train,52.8,0.79,7.4,yes,13,light,53.0,no,medium,no
N22DCQCN282,Thursday,10.1,sunny,bus,26.6,0.52,6.1,yes,14,heavy,10.0,no,low,no
N22DCQCN283,Tuesday,12.1,rainy,bike,19.1,0.76,7.1,yes,14,light,31.0,no,medium,yes
N22DCQCN284,Friday,9.3,sunny,bus,28.9,0.6,7.3,yes,7,heavy,22.0,no,high,no
N22DCQCN285,Friday,16.3,sunny,car,34.2,0.97,8.1,yes,9,moderate,30.0,no,high,no
N22DCQCN286,Tuesday,1.0,sunny,bus,26.9,0.49,7.8,yes,7,light,18.0,no,low,no
N22DCQCN287,Wednesday,1.0,rainy,car,33.5,0.33,7.0,no,8,light,10.0,no,high,no
N22DCQCN288,Tuesday,20.8,cloudy,bike,16.1,0.43,5.7,yes,14,moderate,24.0,no,medium,yes
N22DCQCN289,Friday,18.2,rainy,bike,21.2,0.58,7.4,yes,10,moderate,30.0,no,medium,yes
N22DCQCN290,Tuesday,16.3,cloudy,bus,21.5,1.0,5.2,yes,10,light,28.0,no,low,yes
N22DCQCN291,Thursday,10.1,sunny,bus,23.0,0.8,6.5,yes,15,light,36.0,no,low,no
N22DCQCN292,Tuesday,8.3,sunny,bus,20.9,1.0,5.4,no,9,light,44.0,no,medium,no
N22DCQCN293,Thursday,24.8,sunny,walk,5.6,0.47,6.1,yes,7,moderate,41.0,no,high,yes
N22DCQCN294,Thursday,14.4,sunny,bus,22.4,0.66,6.9,no,14,light,42.0,no,medium,yes
N22DCQCN295,Wednesday,19.1,rainy,train,40.7,0.78,6.9,yes,8,light,32.0,no,medium,no
N22DCQCN296,Wednesday,8.1,cloudy,bus,22.5,0.76,9.5,yes,13,light,21.0,no,medium,no
N22DCQCN297,Friday,8.4,cloudy,bike,17.2,0.83,8.2,yes,13,light,44.0,no,medium,yes
N22DCQCN298,Tuesday,7.7,sunny,bus,19.9,0.84,6.4,yes,14,moderate,43.0,no,medium,no
N22DCQCN299,Tuesday,12.9,cloudy,bus,20.4,0.94,7.8,no,8,moderate,50.0,no,high,yes
N22DCQCN300,Friday,8.6,rainy,car,28.5,0.59,7.1,no,8,moderate,27.0,no,high,no
N22DCQCN301,Monday,7.3,cloudy,train,31.3,0.84,6.8,yes,13,light,14.0,no,high,no
N22DCQCN302,Friday,6.0,cloudy,bus,22.0,1.0,6.9,no,16,moderate,34.0,no,low,no
N22DCQCN303,Friday,11.9,sunny,bus,22.0,0.95,6.2,yes,15,light,24.0,yes,high,no
N22DCQCN304,Tuesday,12.5,sunny,bus,23.1,0.6,7.4,yes,7,light,41.0,no,high,no
N22DCQCN305,Friday,3.4,cloudy,bus,17.3,0.63,6.9,no,7,moderate,60.0,yes,medium,yes
N22DCQCN306,Thursday,12.9,sunny,bike,20.5,0.32,4.0,no,15,light,21.0,no,low,yes
N22DCQCN307,Tuesday,2.0,cloudy,car,36.6,0.7,5.0,no,7,heavy,10.0,no,medium,no
