date,student_id,check_in_time,class_start_time,weather_condition,unexpected_event,attendance_status
2025-09-09,N22DCCN112,06:18:09,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN113,06:23:35,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN114,05:26:43,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN115,06:56:20,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN116,05:29:41,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN117,06:09:55,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN118,06:29:02,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN119,07:15:43,07:00:00,Rainy,No,Late
2025-09-09,N22DCCN120,06:18:15,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN121,06:26:07,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN122,06:36:43,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN123,05:51:02,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN124,06:05:37,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN125,05:58:45,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN126,06:33:18,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN127,06:16:01,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN128,06:00:01,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN129,,07:00:00,Rainy,No,Absent
2025-09-09,N22DCCN130,06:14:17,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN131,06:24:24,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN132,06:09:33,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN133,06:08:20,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN134,05:38:51,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN135,06:30:13,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN136,06:29:35,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN137,06:02:18,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN138,05:47:38,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN139,06:07:35,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN140,,07:00:00,Rainy,No,Absent
2025-09-09,N22DCCN141,,07:00:00,Rainy,No,Absent
2025-09-09,N22DCCN142,06:33:49,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN143,06:35:39,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN144,06:03:36,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN145,,07:00:00,Rainy,No,Absent
2025-09-09,N22DCCN146,,07:00:00,Rainy,No,Absent
2025-09-09,N22DCCN147,05:42:44,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN148,06:21:28,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN149,06:20:39,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN150,05:50:56,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN151,05:50:42,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN152,,07:00:00,Rainy,No,Absent
2025-09-09,N22DCCN153,06:03:41,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN154,06:24:19,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN155,05:47:59,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN156,06:16:00,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN157,05:56:31,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN158,05:15:58,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN159,05:44:21,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN160,05:46:35,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN161,06:23:11,07:00:00,Rainy,Yes,OnTime
2025-09-09,N22DCCN162,06:41:51,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN163,06:02:46,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN164,06:14:56,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN165,05:41:33,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN166,06:50:31,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN167,05:25:38,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN168,05:26:49,07:00:00,Rainy,Yes,OnTime
2025-09-09,N22DCCN169,05:38:26,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN170,06:05:13,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN171,05:41:50,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN172,06:03:39,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN173,06:44:34,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN174,06:41:32,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN175,06:12:40,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN176,05:48:49,07:00:00,Rainy,Yes,OnTime
2025-09-09,N22DCCN177,06:15:12,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN178,06:45:17,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN179,05:49:11,07:00:00,Rainy,Yes,OnTime
2025-09-09,N22DCCN180,06:12:41,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN181,05:46:13,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN182,05:19:36,07:00:00,Rainy,Yes,OnTime
2025-09-09,N22DCCN183,05:13:51,07:00:00,Rainy,Yes,OnTime
2025-09-09,N22DCCN184,05:56:23,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN185,06:42:39,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN186,05:39:38,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN187,06:06:25,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN188,05:26:38,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN189,06:55:49,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN190,06:42:38,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN191,06:11:07,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN192,06:32:50,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN193,06:36:14,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN194,06:02:48,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN195,06:32:08,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN196,06:40:31,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN197,05:17:02,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN198,,07:00:00,Rainy,No,Absent
2025-09-09,N22DCCN199,06:03:09,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN200,06:12:41,07:00:00,Rainy,Yes,OnTime
2025-09-09,N22DCCN201,05:34:25,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN202,,07:00:00,Rainy,No,Absent
2025-09-09,N22DCCN203,05:17:01,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN204,,07:00:00,Rainy,No,Absent
2025-09-09,N22DCCN205,,07:00:00,Rainy,No,Absent
2025-09-09,N22DCCN206,05:53:49,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN207,06:56:28,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN208,05:41:23,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN209,05:53:58,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN210,06:45:21,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN211,06:12:52,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN212,,07:00:00,Rainy,No,Absent
2025-09-09,N22DCCN213,05:46:48,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN214,05:39:41,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN215,05:32:36,07:00:00,Rainy,Yes,OnTime
2025-09-09,N22DCCN216,06:32:43,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN217,05:38:39,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN218,06:21:43,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN219,05:56:40,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN220,06:42:56,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN221,06:28:21,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN222,06:07:33,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN223,06:19:03,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN224,05:57:47,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN225,06:44:26,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN226,05:49:40,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN227,07:07:44,07:00:00,Rainy,No,Late
2025-09-09,N22DCCN228,05:41:21,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN229,06:13:47,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN230,06:38:31,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN231,06:43:00,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN232,06:23:23,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN233,05:30:42,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN234,05:49:56,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN235,05:40:56,07:00:00,Rainy,Yes,OnTime
2025-09-09,N22DCCN236,05:38:01,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN237,,07:00:00,Rainy,No,Absent
2025-09-09,N22DCCN238,05:12:48,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN239,05:34:56,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN240,05:49:13,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN241,06:20:43,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN242,06:14:33,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN243,05:47:58,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN244,05:06:25,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN245,06:27:29,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN246,06:18:09,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN247,06:16:39,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN248,06:50:48,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN249,05:48:11,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN250,06:14:11,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN251,06:35:53,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN252,05:45:44,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN253,05:18:45,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN254,06:11:07,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN255,06:26:45,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN256,05:39:22,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN257,05:45:54,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN258,05:33:01,07:00:00,Rainy,Yes,OnTime
2025-09-09,N22DCCN259,06:15:55,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN260,05:48:13,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN261,,07:00:00,Rainy,No,Absent
2025-09-09,N22DCCN262,05:37:04,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN263,05:57:48,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN264,05:46:54,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN265,05:56:53,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN266,05:42:57,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN267,05:43:31,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN268,05:54:09,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN269,06:22:00,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN270,05:53:19,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN271,06:44:09,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN272,05:39:01,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN273,05:21:41,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN274,06:05:37,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN275,05:17:01,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN276,06:40:19,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN277,06:43:08,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN278,06:37:05,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN279,06:27:20,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN280,,07:00:00,Rainy,No,Absent
2025-09-09,N22DCCN281,06:45:42,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN282,06:30:03,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN283,06:13:49,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN284,05:43:00,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN285,05:54:29,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN286,05:50:00,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN287,06:50:02,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN288,06:48:44,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN289,05:57:48,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN290,06:40:02,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN291,06:10:29,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN292,06:02:01,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN293,,07:00:00,Rainy,No,Absent
2025-09-09,N22DCCN294,06:02:31,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN295,05:33:15,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN296,07:16:54,07:00:00,Rainy,No,Late
2025-09-09,N22DCCN297,05:55:04,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN298,05:44:49,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN299,06:39:23,07:00:00,Rainy,No,OnTime
2025-09-09,N22DCCN300,06:39:23,07:00:00,Rainy,No,OnTime
2025-09-12,N22DCCN001,11:44:25,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN002,13:01:22,13:00:00,Sunny,No,Late
2025-09-12,N22DCCN003,12:43:46,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN004,,13:00:00,Sunny,No,Absent
2025-09-12,N22DCCN005,12:15:19,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN006,12:56:58,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN007,12:05:21,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN008,12:09:29,13:00:00,Sunny,Yes,OnTime
2025-09-12,N22DCCN009,12:44:39,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN010,12:19:08,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN011,12:20:46,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN012,12:14:24,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN013,11:50:59,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN014,12:29:44,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN015,12:29:51,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN016,11:54:14,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN017,,13:00:00,Sunny,No,Absent
2025-09-12,N22DCCN018,12:29:53,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN019,12:34:11,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN020,12:18:19,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN021,12:06:51,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN022,12:58:52,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN023,12:29:46,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN024,11:59:42,13:00:00,Sunny,Yes,OnTime
2025-09-12,N22DCCN025,12:00:46,13:00:00,Sunny,Yes,OnTime
2025-09-12,N22DCCN026,12:02:51,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN027,12:59:46,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN028,11:59:55,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN029,11:54:22,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN030,11:57:20,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN031,12:10:24,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN032,12:07:40,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN033,12:21:03,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN034,12:07:12,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN035,12:44:39,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN036,,13:00:00,Sunny,No,Absent
2025-09-12,N22DCCN037,12:41:21,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN038,12:59:13,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN039,11:39:32,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN040,13:06:50,13:00:00,Sunny,No,Late
2025-09-12,N22DCCN041,12:13:46,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN042,12:40:30,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN043,,13:00:00,Sunny,No,Absent
2025-09-12,N22DCCN044,12:38:32,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN045,12:02:54,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN046,12:00:11,13:00:00,Sunny,Yes,OnTime
2025-09-12,N22DCCN047,,13:00:00,Sunny,No,Absent
2025-09-12,N22DCCN048,12:18:53,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN049,11:53:14,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN050,,13:00:00,Sunny,No,Absent
2025-09-12,N22DCCN051,12:04:00,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN052,12:46:42,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN053,12:18:14,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN054,12:00:30,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN055,12:21:56,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN056,12:11:43,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN057,12:56:36,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN058,12:47:21,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN059,12:14:39,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN060,12:45:56,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN061,11:58:11,13:00:00,Sunny,Yes,OnTime
2025-09-12,N22DCCN062,12:15:38,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN063,12:37:38,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN064,12:15:30,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN065,11:44:06,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN066,12:12:11,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN067,11:46:02,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN068,12:22:25,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN069,12:24:31,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN070,11:16:22,13:00:00,Sunny,Yes,OnTime
2025-09-12,N22DCCN071,12:22:52,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN072,12:32:42,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN073,11:44:03,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN074,11:47:36,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN075,12:57:04,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN076,11:59:53,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN077,12:45:28,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN078,12:25:16,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN079,12:07:40,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN080,12:10:22,13:00:00,Sunny,Yes,OnTime
2025-09-12,N22DCCN081,12:49:29,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN082,12:03:30,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN083,12:51:37,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN084,12:36:42,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN085,12:19:30,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN086,12:29:22,13:00:00,Sunny,Yes,OnTime
2025-09-12,N22DCCN087,12:18:23,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN088,13:15:12,13:00:00,Sunny,No,Late
2025-09-12,N22DCCN089,11:50:14,13:00:00,Sunny,Yes,OnTime
2025-09-12,N22DCCN090,12:28:36,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN091,11:40:04,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN092,12:43:09,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN093,11:57:09,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN094,12:15:07,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN095,12:04:00,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN096,12:10:55,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN097,13:21:18,13:00:00,Sunny,No,Late
2025-09-12,N22DCCN098,12:21:22,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN099,12:30:51,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN100,,13:00:00,Sunny,No,Absent
2025-09-12,N22DCCN101,13:00:58,13:00:00,Sunny,No,Late
2025-09-12,N22DCCN102,13:13:30,13:00:00,Sunny,No,Late
2025-09-12,N22DCCN103,12:12:14,13:00:00,Sunny,Yes,OnTime
2025-09-12,N22DCCN104,11:52:45,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN105,12:16:23,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN106,12:16:36,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN107,12:08:09,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN108,11:57:27,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN109,12:14:21,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN110,11:57:09,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN111,12:46:53,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN112,12:45:20,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN113,12:17:34,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN114,,13:00:00,Sunny,No,Absent
2025-09-12,N22DCCN115,12:59:17,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN116,11:43:33,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN117,12:30:14,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN118,12:22:13,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN119,12:51:04,13:00:00,Sunny,Yes,OnTime
2025-09-12,N22DCCN120,11:56:41,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN121,12:18:10,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN122,12:54:56,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN123,12:33:13,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN124,11:20:28,13:00:00,Sunny,Yes,OnTime
2025-09-12,N22DCCN125,12:28:31,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN126,,13:00:00,Sunny,No,Absent
2025-09-12,N22DCCN127,11:50:00,13:00:00,Sunny,Yes,OnTime
2025-09-12,N22DCCN128,12:52:25,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN129,,13:00:00,Sunny,No,Absent
2025-09-12,N22DCCN130,12:12:35,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN131,12:10:04,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN132,12:18:51,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN133,12:41:36,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN134,11:28:01,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN135,12:45:59,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN136,,13:00:00,Sunny,No,Absent
2025-09-12,N22DCCN137,12:15:16,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN138,11:53:41,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN139,12:14:08,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN140,11:44:04,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN141,12:18:33,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN142,12:36:58,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN143,12:34:21,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN144,12:36:01,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN145,12:17:41,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN146,12:47:04,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN147,12:21:35,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN148,12:23:34,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN149,12:56:06,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN150,12:17:09,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN151,12:23:58,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN152,12:36:28,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN153,12:04:53,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN154,11:41:36,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN155,12:26:03,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN156,12:53:03,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN157,12:14:07,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN158,12:11:10,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN159,11:46:04,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN160,12:07:04,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN161,12:57:10,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN162,12:12:43,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN163,12:05:35,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN164,11:51:09,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN165,11:35:45,13:00:00,Sunny,Yes,OnTime
2025-09-12,N22DCCN166,,13:00:00,Sunny,No,Absent
2025-09-12,N22DCCN167,12:24:54,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN168,11:51:32,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN169,11:48:57,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN170,11:30:05,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN171,12:21:27,13:00:00,Sunny,No,OnTime
2025-09-12,N22DCCN172,12:39:11,13:00:00,Sunny,No,OnTime
